g0,g1,g2,x0,x1,x2,x_0,x_1,x_2
0.0758114,0.3224,1.10207,0.262345,0.132716,2.06716 ,0.689082,0.25319,2.15203
-0.406817,-0.251354,-1.69372,-0.186953,0.483412,2.71512 ,-0.70475,0.413275,3.06453
0.349141,-0.374275,2.21573,-0.445579,-0.228647,-2.89442 ,-0.957858,-0.343824,-2.89442
0.281637,-0.102268,-0.916078,0.522468,0.180704,-2.6916 ,1.25609,0.434658,-2.81788
0.234208,-0.33097,2.35224,0.112275,0.405171,-2.57734 ,0.484213,0.6953,-2.57284
0.17635,-0.609817,0.519119,-0.464896,-0.547508,-0.118523 ,-1.4637,-1.53562,-0.400173
0.127857,0.457109,-2.16685,-0.156233,-0.65917,-2.31894 ,-0.164531,-1.87153,-2.29304
0.436475,-0.422089,0.869726,-0.320682,-0.624759,0.310894 ,-1.10534,-2.00172,0.362214
-0.35787,0.500859,-0.270254,0.32269,0.089987,0.938445 ,1.01517,0.212759,0.935444
0.535944,0.272862,-2.5798,0.0675657,0.646003,1.30266 ,0.0809466,1.17177,1.82807
-0.554147,-0.371402,-1.70797,0.465462,0.158216,0.326772 ,0.951064,0.222754,-0.0240892
0.538215,0.00989836,-0.365715,-0.172562,0.379142,2.05388 ,-0.249686,1.12713,1.98102
0.167559,-0.309571,1.91762,0.0184732,0.224978,-0.940255 ,-0.123737,0.384238,-0.95329
0.620699,-0.0138144,-3.09914,-0.360932,-0.592748,-1.76644 ,-0.345294,-1.58903,-1.16978
-0.708296,-0.0875359,-0.278788,0.347519,-0.0300538,-2.37917 ,1.56023,0.00387154,-2.42237
0.580609,0.0322982,3.13663,-0.374934,0.295748,-2.97532 ,-0.807914,0.713851,-2.77681
-0.625445,0.337395,-2.23994,-0.564454,-0.314383,-3.12281 ,-1.4159,-0.732834,-2.76018
0.251658,0.102835,1.68598,-0.197623,0.0391484,-3.0601 ,-0.403055,0.149026,-2.96915
-0.573964,0.319486,-2.26192,0.0531756,0.16506,-1.23353 ,-0.245009,0.52317,-1.19032
-0.135604,-0.667303,-1.12181,0.447301,-0.0841728,-0.203224 ,1.03739,0.0256788,0.00729737
0.4191,-0.496657,-2.89242,0.362566,0.531924,-0.286657 ,0.534893,0.729313,-0.785925
0.0462258,-0.202135,-2.07271,-0.0968929,0.226054,-1.10624 ,-0.0914726,0.349345,-1.12123
-0.0954588,0.633841,2.69841,-0.475932,0.0620181,0.190903 ,-0.48075,0.465629,0.190905
0.146508,0.565863,-2.23254,0.292667,-0.350053,-1.89425 ,1.06353,-0.990123,-1.99992
-0.251731,-0.000157394,2.86831,-0.472068,-0.188716,2.14547 ,-2.00068,-0.506816,1.99559
0.459346,-0.326019,-0.893529,0.500382,-0.471222,-1.73583 ,1.23782,-1.34483,-1.84296
0.370276,-0.354797,-0.143074,-0.371672,-0.406496,1.77752 ,-0.663478,-0.74808,1.88615
0.205849,-0.407948,-0.729106,-0.0705011,-0.373611,3.06152 ,-0.0950523,-1.45178,-3.13714
0.319091,0.18738,-0.359805,-0.111598,0.339074,-0.303149 ,-0.103446,0.48032,-0.273375
0.355572,-0.313301,-2.90192,-0.422578,0.300508,-1.40527 ,-0.983143,0.482318,-1.56646
-0.581065,-0.220037,1.94213,0.523461,0.476591,2.49606 ,0.8921,1.68335,-2.73416
-0.527085,-0.15073,-0.421885,-0.377519,0.225239,-2.16317 ,-0.524951,0.00850553,-2.15806
-0.0125134,-0.290063,-0.631332,0.069417,0.257737,2.18593 ,-0.00773959,0.395193,2.09249
-0.46236,-0.460885,2.68197,0.120144,0.375872,-0.571355 ,0.0872481,0.698209,-0.519272
-0.416166,-0.326157,0.292573,-0.162384,-0.368861,0.409191 ,-0.149857,-0.684426,0.409062
0.166789,-0.484797,-1.05657,-0.283414,0.265658,-2.25046 ,0.0826812,-0.37653,-1.55856
-0.122166,-0.403451,1.52537,0.620504,-0.224288,-0.788355 ,1.43654,-0.434765,0.0707053
-0.0784338,-0.205357,0.434506,-0.0532209,0.301817,2.28074 ,-0.0127105,0.471236,2.35825
-0.113538,0.651492,1.88596,-0.414559,0.444981,1.25581 ,-0.629738,0.775005,1.18675
-0.316385,-0.0386578,-2.38741,0.192734,-0.579151,-2.77247 ,0.53712,-1.19069,-2.76831
0.0136373,-0.527483,-2.19208,-0.0543835,0.634325,2.29899 ,-0.0923014,1.1209,2.17306
0.00791826,0.155252,-0.5322,0.556263,0.129433,-2.30104 ,1.1308,0.412417,-3.03426
-0.423841,0.490505,-3.03807,0.483067,-0.247835,1.45457 ,1.58795,-1.49483,1.38253
-0.48126,0.178267,2.54609,-0.4299,0.486015,2.59978 ,-0.515607,0.601877,2.59695
-0.209316,-0.165397,1.07087,-0.296477,-0.184935,0.697023 ,-0.514622,-1.16402,0.968965
-0.623541,-0.139711,-0.119499,0.130295,0.512221,-1.64019 ,0.342142,1.21894,-1.94749
-0.157543,-0.342627,-3.00246,-0.342129,-0.512829,0.681679 ,-0.653901,-0.595072,0.0572986
-0.00681548,-0.364643,1.39279,0.148396,-0.384524,-1.53914 ,0.148396,-0.384524,-1.53914
0.023035,-0.674798,-0.703478,0.68544,-0.174327,-2.7955 ,0.991929,-0.363304,-2.73828
0.625056,-0.330472,-3.11787,0.0137982,0.567763,1.00751 ,0.0465057,1.10269,1.51631
-0.119353,0.200891,-0.756107,0.437239,0.3296,-0.369836 ,1.17492,0.831927,-0.87134
0.310748,-0.445892,1.35294,0.172691,0.668059,-1.11132 ,0.490362,1.8504,-1.18075
0.0731445,-0.633142,-3.03309,0.662727,-0.258909,-0.281901 ,1.01297,-0.228147,-0.0272345
-0.16616,-0.311433,0.607298,0.601334,-0.372081,-0.087498 ,1.34116,-0.877014,-1.11402
0.0416495,-0.238297,-1.57651,0.484907,0.272933,-1.38884 ,0.76975,0.448148,-1.37947
0.458222,0.246587,1.24401,0.371651,0.196944,1.84578 ,0.409724,0.209496,1.85537
-0.00104933,-0.206791,0.563727,0.455323,-0.288911,1.84884 ,0.800004,-0.512861,2.04716
0.22277,-0.350252,0.599708,-0.157076,-0.185542,2.54047 ,-0.119173,-0.499058,2.55462
-0.658435,-0.23548,-1.76719,-0.028282,0.437271,-0.185328 ,-0.0922432,0.569138,-0.142812
0.452209,-0.365159,2.27839,0.609276,-0.178034,-0.116297 ,0.609276,-0.178034,-0.116297
-0.0549454,0.647548,-0.340011,0.25422,0.517171,-2.94464 ,0.413043,0.774958,-2.99897
0.0623889,0.61531,-2.08625,-0.225151,-0.368767,-0.671397 ,-0.366864,-1.3724,0.409912
-0.55307,-0.209152,1.14128,0.104569,0.703648,-1.25335 ,0.347819,1.48787,-1.61729
0.370669,-0.390502,-0.405354,-0.645142,0.0402661,-1.32517 ,-0.85393,0.107335,-1.32207
-0.360803,3.4231e-05,-2.26273,0.516164,-0.0236596,2.98508 ,1.20378,-0.186112,2.69763
-0.265014,-0.0635638,-2.81763,-0.494266,0.0605972,2.83082 ,-0.718517,0.0430846,3.07174
-0.291569,-0.114844,-1.48382,0.197628,-0.323291,3.0388 ,0.201011,-0.370741,3.07521
-0.518941,-0.297593,2.39315,0.488287,0.24326,2.44275 ,1.49518,0.797504,2.26276
-0.221897,0.566554,2.49259,0.244707,0.0877791,-1.55804 ,0.430224,0.148818,-1.36417
-0.0790692,0.448256,0.357149,-0.309033,0.48329,2.15164 ,-0.471,1.23824,1.87705
-0.318429,0.516874,1.68521,0.221279,0.0450137,-0.427275 ,0.460925,0.0701327,-0.431984
0.314622,0.62496,-0.127474,0.247546,0.576994,-2.37788 ,0.247546,0.576994,-2.37788
0.625132,-0.348982,1.23609,0.316657,0.261518,1.17564 ,0.549855,0.439647,0.883786
0.0578514,-0.326824,1.4123,0.562495,-0.134582,2.72443 ,0.788907,-0.115281,2.61542
0.064878,-0.341502,1.27194,0.0380326,0.123145,-1.11757 ,0.000269192,-0.196321,-1.1013
0.121381,-0.570695,-0.688464,0.510163,-0.275138,0.818013 ,1.93719,-0.417336,1.19322
0.45364,0.246925,-0.837396,-0.105548,0.196229,1.13449 ,0.0556059,0.422739,1.2134
-0.4088,0.478938,-0.753432,-0.305873,-0.0439591,2.45513 ,-0.471695,-0.137765,2.31083
-0.293151,0.152101,0.795259,0.275581,0.127369,1.09523 ,0.434223,0.22069,0.983554
0.589298,-0.167645,0.767471,-0.19779,-0.0370717,-2.30129 ,-0.398523,0.0155253,-2.29708
0.248278,-0.0621246,-0.639322,-0.16553,-0.466892,-0.379554 ,-0.401961,-1.75464,-0.00845922
-0.100587,-0.189575,-2.95973,-0.31725,0.364551,-0.173014 ,-0.47271,0.656214,-0.107939
0.47399,0.150361,2.43301,0.515386,0.346492,1.80563 ,0.515386,0.346492,1.80563
0.666105,-0.0274839,-0.700698,0.0118193,0.617596,1.20702 ,-0.044643,0.991055,1.63751
0.524388,-0.160328,0.918994,-0.128753,-0.544875,2.41226 ,-0.125027,-0.723982,2.41397
0.0291305,0.623651,-1.08772,0.436742,-0.230896,-0.0549944 ,1.233,-0.573855,0.067067
0.534434,0.235445,1.30663,-0.413754,0.513039,1.66371 ,-1.00655,1.19073,2.01501
-0.301979,0.306579,0.422862,-0.391431,-0.534157,-1.98524 ,-1.72124,-2.001,-2.18688
0.0615531,0.271284,-2.94153,-0.576823,0.428582,0.496927 ,-0.650258,0.475279,0.590824
0.566838,0.208282,2.8538,-0.408648,-0.270212,-0.709573 ,-0.729589,-0.442106,-0.87627
-0.289886,-0.214267,-0.368599,0.358109,-0.0368457,0.0271619 ,0.567638,-0.0981004,-0.174704
0.31812,-0.31483,-2.41107,-0.390535,-0.163276,-0.38762 ,-0.6897,-0.256403,-0.350314
0.451737,-0.400148,-0.30098,0.362941,-0.419965,-2.79675 ,0.465129,-0.392478,-2.81672
0.406341,-0.384055,-0.197664,0.40075,0.138876,0.192391 ,0.620861,0.0614023,-0.0242066
-0.507932,-0.0454416,1.20866,0.27401,0.357931,-2.87796 ,0.790116,1.32526,-2.88958
-0.399317,-0.530055,1.35982,-0.38654,0.195706,0.360825 ,-0.593463,0.105382,0.141875
-0.203222,-0.253353,-2.45493,0.256625,0.395278,-1.65016 ,0.315849,0.45599,-1.66262
0.103904,-0.427514,0.314523,0.0640042,-0.531959,-1.72234 ,0.0250616,-0.587601,-1.8222
-0.165925,0.197075,-1.67741,0.0516931,-0.334043,0.58766 ,-0.0563608,-1.06342,0.564958
0.167223,-0.39405,-0.293461,0.0808536,0.695369,-0.373178 ,0.0824756,1.13733,-0.0969411
-0.667094,-0.180432,1.40041,-0.412466,0.402543,2.92462 ,-0.664581,-0.0385994,2.99931
0.172546,-0.421652,0.703249,0.568853,0.195046,1.22892 ,1.37879,0.549834,1.23661
0.375267,0.181446,-1.27489,-0.542134,0.351198,-2.73262 ,-0.733027,0.405766,-2.77902
-0.143776,0.639634,-1.59296,0.402301,0.590413,1.66962 ,0.664289,1.53452,1.0762
0.0990385,-0.430986,0.30172,-0.612875,0.216357,-1.39144 ,-0.803006,0.341935,-1.40185
0.202269,-0.39047,2.98365,-0.636684,0.146542,2.8281 ,-1.47293,0.112357,-2.8256
0.187269,-0.424595,2.10855,-0.0405306,0.152677,1.08572 ,0.112387,-0.239117,1.15609
-0.483871,-0.375157,-0.658243,0.479528,-0.242978,2.26909 ,0.678152,-0.503153,1.63563
-0.428843,0.415027,0.736557,-0.116922,0.451055,2.73315 ,-0.320148,0.518616,2.9547
0.208673,-0.102861,1.42138,-0.292967,-0.278209,-1.01826 ,-1.82742,-2.00007,-0.813507
0.362619,0.478526,-0.870164,0.140162,-0.627684,-3.03357 ,0.380258,-0.98915,-2.39206
0.35299,-0.381415,-0.388464,0.462376,0.13484,-1.78301 ,1.04101,0.470116,-1.76146
-0.305807,-0.497759,2.77585,-0.431046,-0.00851176,-1.30388 ,-1.28273,0.0791716,-1.88721
-0.498577,0.228337,-2.7822,0.572273,0.217361,2.4175 ,1.99398,0.503894,2.09847
-0.288656,0.468827,1.31151,0.130296,0.330387,-3.0893 ,-0.0662723,0.558224,2.94937
-0.179741,0.465272,0.542917,-0.586033,0.143339,3.08363 ,-0.998095,-0.0716662,-2.7715
-0.5803,-0.412339,-0.450545,-0.600681,-0.169472,0.32872 ,-1.04457,-0.430299,0.968316
-0.221845,-0.433693,0.736415,0.350193,-0.440286,-0.45528 ,0.662728,-0.778467,-1.4903
-0.561014,0.152247,-1.76217,0.587333,0.201751,1.47517 ,1.15551,0.361374,2.25295
0.356757,0.218861,1.07804,0.306194,-0.429598,-0.308819 ,0.757224,-0.793082,-0.706831
-0.445182,-0.250868,0.73624,-0.393964,-0.0853008,1.92076 ,-0.421568,-0.322251,1.76725
0.0619533,0.333647,-2.13157,0.398881,-0.194736,-0.736578 ,1.53075,-0.255252,-0.555554
-0.359962,-0.427239,2.50052,-0.357261,0.257339,-1.43044 ,-1.01476,0.81564,-1.39012
-0.244055,-0.148808,1.53224,-0.155279,0.417764,-2.02712 ,-0.281914,0.885399,-2.00276
0.111989,-0.134867,0.337118,-0.693699,-0.189463,-2.90092 ,-0.923088,-0.390615,-2.46212
0.121687,-0.279141,2.89323,-0.20902,-0.191167,-0.0865451 ,-0.567193,-0.514654,-0.142084
-0.457138,0.415149,0.0577926,-0.218681,-0.540221,2.51993 ,-0.497028,-1.6206,-3.00128
-0.283013,0.474833,0.150537,-0.394239,-0.248639,0.540218 ,-0.962901,-0.300714,-0.408413
-0.492281,-0.519959,3.0497,-0.627008,-0.253789,-0.155407 ,-1.61821,-0.834477,-0.00313995
0.245598,-0.581719,0.206322,-0.424509,-0.339808,0.903701 ,-0.604525,-0.367077,0.903044
-0.294013,0.590917,-1.27207,-0.109795,0.374658,0.288058 ,-0.511325,0.637002,0.328254
-0.380663,0.26912,2.91686,-0.65859,-0.195099,1.53166 ,-0.769315,-0.450796,1.53166
0.30958,-0.281693,2.36497,-0.128309,0.668263,0.712933 ,-0.183286,0.837145,0.484788
-0.147607,-0.283974,-1.27639,-0.0498229,-0.245767,1.37653 ,-0.360013,-0.880717,1.13165
-0.595696,0.320805,0.945568,-0.0712548,-0.685489,1.60029 ,0.0659465,-1.91286,1.78856
0.0117008,0.670224,-0.173699,-0.433219,-0.176544,-2.42471 ,-1.77895,-0.833124,-2.45967
-0.499156,-0.270848,1.32586,-0.581352,-0.418675,1.90378 ,-2.00179,-1.08416,1.38724
0.0857655,-0.405996,1.02281,-0.37849,0.0496661,0.286273 ,-0.589399,0.121636,0.212837
0.0953732,0.420233,1.15814,0.585952,0.192028,-1.37244 ,1.16336,0.560387,-0.453349
-0.327243,0.260243,0.695413,-0.510769,0.17397,2.12335 ,-1.03061,0.456837,2.73965
-0.231175,0.590129,1.841,0.483728,-0.364004,-2.25679 ,1.19295,-0.596273,-0.647012
0.39481,-0.350574,-1.63959,0.188913,0.494549,1.51484 ,0.266689,0.718944,1.42253
-0.527962,0.435435,-0.847775,0.0611646,-0.165532,1.31453 ,0.226567,-0.455158,1.27152
0.102996,-0.156313,1.86906,0.47066,0.513428,-3.05257 ,0.742481,0.672792,-2.74906
0.43687,0.0591588,-2.15737,0.401755,0.28002,-0.841486 ,0.518451,0.419821,-0.8956
0.339812,-0.184523,1.71354,0.446293,0.399307,-2.17694 ,0.439707,-0.00139891,-2.50491
-0.297284,-0.197637,-2.22252,0.128329,-0.699195,-1.35833 ,0.584038,-1.82477,-1.17676
0.16263,0.591271,-0.356078,0.242716,-0.132458,-2.14889 ,0.812324,-0.312478,-1.83226
-0.358861,-0.279154,0.754718,-0.160923,0.521368,-2.49913 ,-0.796654,1.13652,-2.43691
-0.44656,0.522811,0.520348,0.0609751,-0.198131,-2.32427 ,0.111851,-0.496438,-2.40661
-0.554839,-0.316002,1.8596,-0.133073,0.559729,1.3354 ,-0.388416,0.993033,1.336
-0.198335,0.43505,-2.63796,0.267892,0.499651,-2.3018 ,0.421925,0.620216,-2.83648
0.694502,-0.136769,-2.5145,0.412293,-0.366722,2.62927 ,0.546534,-0.893162,2.63036
0.173691,0.481765,-2.60966,-0.367044,0.317359,0.320476 ,-0.480985,0.429803,0.546669
-0.111414,-0.425325,1.06034,0.133482,0.192612,-2.30272 ,0.118922,0.411235,-2.31918
0.181679,-0.450186,-2.27366,0.385325,0.527623,1.01602 ,0.659381,0.73446,0.818579
-0.453452,0.104254,-0.7621,0.595493,0.144369,-0.823105 ,0.838165,0.240785,-1.4438
0.526876,-0.130411,2.23873,-0.310189,0.204589,0.477587 ,-0.64565,0.103491,0.478308
-0.0721207,0.716047,-2.05371,-0.200335,-0.0220732,0.716773 ,-0.321888,0.0575533,0.718871
-0.172783,0.503538,-1.76587,0.323683,-0.463063,-1.16787 ,1.27477,-1.50318,-0.679048
0.606643,-0.039589,-1.02352,0.420542,0.118401,0.335151 ,0.530604,-0.0293487,0.300172
0.453383,0.0594917,-0.016899,0.538387,-0.201051,-0.672914 ,0.760141,-0.203031,-0.710953
-0.0804467,-0.173931,-3.05743,-0.178188,0.673355,-0.43229 ,-0.19748,0.734248,-0.429851
-0.392023,-0.0949626,0.903824,0.000442783,0.490806,-0.0934677 ,-0.0689379,0.679244,0.243777
-0.60514,0.245414,-0.912479,-0.144858,-0.592941,-1.23583 ,-0.598173,-1.86969,-1.46793
0.163153,0.537867,2.64827,0.239782,0.258781,0.121113 ,0.273403,0.391337,-0.151978
0.531299,-0.362521,0.990614,-0.267324,-0.416423,0.641146 ,-0.486167,-0.722552,0.887482
-0.224975,0.655591,-2.34523,-0.659741,0.099339,-2.49067 ,-2.00003,0.297983,-2.48837
-0.620125,0.353683,-0.575789,-0.0502081,-0.604689,2.14619 ,-0.251054,-1.78596,2.12105
-0.0192936,0.411796,-0.910063,0.226331,0.389537,-0.422591 ,0.186189,0.787555,-0.00745716
0.233398,0.434414,-0.0519731,0.213147,0.240706,-1.30327 ,0.219491,0.411798,-1.34434
0.600039,0.261183,2.47882,0.147083,-0.187423,-0.574167 ,0.229733,-0.664223,-0.567639
-0.302899,-0.388301,2.36791,0.0288835,0.623814,-0.771469 ,-0.0177062,1.10244,-0.816318
-0.0531406,-0.325253,-0.535918,-0.289694,-0.270894,-1.5597 ,-0.479257,-0.319132,-1.52523
0.117856,-0.15133,1.17415,-0.192948,-0.416072,1.3092 ,-0.731114,-0.772067,1.2815
0.192083,-0.638102,-0.0351704,0.511181,-0.315828,-2.0756 ,0.695789,-0.605327,-2.49657
0.323482,-0.17209,-0.0725876,-0.624176,-0.0611724,2.24672 ,-0.573622,-0.469239,2.01154
0.270188,-0.631347,-2.57104,0.220936,0.604074,-1.53398 ,0.217414,0.741102,-1.54603
0.409868,0.589458,0.785032,0.176397,-0.259555,0.557103 ,0.0740442,-1.02849,0.448163
0.510131,0.0388306,-0.962288,0.434461,0.138276,2.369 ,1.8004,0.220023,2.32323
-0.00805368,-0.651422,-1.73217,-0.378969,0.206041,0.378243 ,-0.501719,0.28908,0.39195
0.431613,-0.272033,-0.168163,-0.120419,-0.67482,2.44371 ,-0.200509,-1.31644,2.88704
0.580927,0.0366908,1.72641,-0.389885,0.402976,-2.45486 ,-0.631606,0.484594,-2.26009
-0.0441294,0.206639,2.7172,0.30332,-0.576268,-0.139891 ,1.2427,-1.96038,-0.0680954
0.236562,0.36678,1.57072,0.238627,0.09482,2.98634 ,0.522025,0.374547,-3.07162
-0.426519,0.0412826,1.32468,0.485048,-0.218777,-1.40755 ,1.12468,-0.586454,-1.51636
0.407785,-0.344717,2.75518,-0.100331,0.36467,1.76893 ,-0.563843,0.711879,1.79162
0.0461629,-0.60616,-3.05501,-0.371028,0.120345,-1.31414 ,-0.481941,0.209693,-1.30397
-0.0644235,-0.450217,0.000440977,-0.516123,-0.0578437,-0.427461 ,-0.164821,-0.390524,-0.239593
-0.471273,-0.40646,1.12897,-0.465264,0.00763523,-2.64219 ,-0.537439,-0.203668,-2.52721
-0.54596,0.436605,-3.13429,0.125502,-0.402266,-0.574106 ,0.45553,-1.72581,-0.592532
0.476988,0.355596,0.182694,-0.167561,0.314599,-1.98787 ,-0.199885,0.604104,-1.92707
0.0159394,0.0611909,-2.52539,-0.262681,0.26318,-1.39315 ,-0.43394,0.423815,-1.32302
-0.466651,0.362124,-1.54292,-0.0363527,-0.657145,1.86038 ,-0.091502,-1.34567,1.05525
-0.436621,-0.2571,2.58208,0.591377,0.201019,-2.2288 ,1.47362,0.299984,-2.22867
-0.369315,0.423261,0.300915,0.109814,0.621271,2.04363 ,0.160839,0.95282,1.91923
-0.443527,-0.51263,-0.726809,0.0245281,0.688202,-0.775254 ,-0.0291848,1.32346,-0.819959
0.516481,0.416868,-1.39942,0.475248,-0.0216022,1.21409 ,1.23826,-0.0118354,2.4437
-0.375638,-0.142826,0.133505,-0.0393234,-0.337129,-0.626236 ,0.0650976,-1.22583,-0.60533
-0.113471,0.380215,0.363911,-0.405847,-0.487462,-1.8645 ,-2.00212,-1.56839,-2.19913
0.337088,0.376245,1.39229,-0.477544,-0.284005,2.85729 ,-1.93204,-1.15031,2.82574
-0.0916627,0.46257,-0.524682,0.413163,-0.0265973,2.1258 ,1.74567,-0.235,2.02424
0.188937,0.24648,-1.28113,0.267801,-0.213264,-2.02625 ,1.12538,-0.545496,-1.45589
-0.384063,-0.37385,-0.693616,-0.476235,-0.521867,2.55324 ,-1.95782,-1.59008,2.09357
0.533343,-0.261945,-0.149296,-0.040098,-0.219498,-2.32865 ,-0.0831164,-0.422115,-2.19678
-0.337882,-0.199907,-0.23347,-0.0642217,-0.71168,2.66994 ,-0.286691,-1.79916,2.69969
0.465903,0.133271,0.281155,-0.646268,0.210135,1.95236 ,-0.966463,0.206275,1.80008
-0.136123,-0.680303,-0.938948,0.373705,-0.534098,0.148784 ,0.441436,-0.844717,-0.300583
0.272905,-0.259767,-0.0785126,-0.130424,0.686099,-1.05903 ,-0.0758513,0.90001,-1.05909
-0.134742,-0.168005,1.30249,0.12,-0.122881,-2.89207 ,0.0309212,-0.274651,-2.8879
-0.0758801,-0.443202,2.19857,-0.121673,0.521777,2.92814 ,-0.189309,0.69939,2.975
0.252393,-0.121269,0.706122,0.267936,0.171998,-0.918575 ,0.621382,0.202223,-1.1685
0.171089,-0.472064,2.1065,-0.171341,-0.411352,-2.06275 ,-0.171341,-0.411352,-2.06275
-0.463919,0.0176605,2.66327,0.0684304,0.460198,2.09496 ,0.122919,0.616467,2.10498
-0.223625,0.232022,-1.28988,-0.368567,0.356514,-1.85067 ,-0.483187,0.549101,-1.85161
0.409984,-0.410007,1.86785,-0.442692,-0.175736,-0.90596 ,-0.817058,-0.289628,-0.987718
0.355917,-0.264648,-2.5409,0.150539,0.48455,-2.93065 ,0.36505,0.992662,3.09894
0.231891,0.507197,-0.846266,-0.0762823,-0.599733,-1.21096 ,-0.549538,-1.82921,-1.27124
-0.499856,-0.413656,0.725066,-0.323781,0.155446,0.941889 ,-0.427964,-0.245594,1.03026
0.287444,-0.64858,-1.26475,0.658445,0.220333,1.10498 ,1.7075,0.606095,1.091
-0.14016,0.495139,1.3974,0.206495,0.406905,0.649836 ,0.273725,1.12681,0.642567
0.444705,0.564995,-1.50061,-0.638581,-0.229988,1.24688 ,-1.97983,-0.846967,1.26233
0.103842,-0.213156,-1.23789,0.621117,-0.34071,0.994502 ,1.75615,-0.391213,2.15552
-0.648605,-0.13874,0.0705262,0.0717927,0.293491,-3.05111 ,-0.0408491,0.516252,-2.78697
0.539699,0.0564775,2.01878,-0.13061,-0.102465,2.46406 ,-0.378236,-0.166585,2.39342
-0.520038,-0.0292546,2.08928,-0.629001,-0.0741123,-2.20188 ,-0.812038,-0.191486,-2.51669
-0.530068,0.391029,-2.53193,-0.424337,-0.273783,1.99011 ,-1.2562,-0.671944,1.95468
0.599977,-0.0701607,-2.91987,0.322304,0.292328,-0.540895 ,0.407119,0.358112,-0.572946
0.187972,-0.0158146,-0.688595,-0.371904,-0.56435,0.256306 ,-1.06409,-1.43021,0.607475
-0.382716,-0.408179,0.598315,-0.221673,0.15678,1.6766 ,-0.347001,-0.22801,1.63654
0.664943,0.217787,-1.43269,-0.0276639,0.0969984,-0.26917 ,0.54782,0.115514,-0.0394294
-0.0931163,0.635433,-0.557582,-0.0993706,0.686728,1.25033 ,0.0682657,1.35883,0.439544
0.636053,-0.0891878,-0.86783,-0.292537,0.252529,2.34242 ,-0.527315,0.460854,2.54875
0.695157,-0.174327,0.399106,0.263264,-0.040415,-0.152189 ,0.589643,-0.181475,-0.328298
0.634288,0.0297662,-0.345429,-0.645652,0.143999,2.7304 ,-1.45507,0.0207076,-2.93651
0.672798,-0.0210794,-1.10907,-0.338438,0.293012,-0.051548 ,-0.454926,0.409765,-0.0491209
0.437127,-0.229591,1.50759,0.543794,0.126721,1.24648 ,0.726976,0.138465,1.31224
-0.222522,-0.436272,2.63315,0.25758,0.210899,-2.49026 ,0.439527,0.367711,-2.59423
-0.303422,0.0287449,0.144841,-0.232306,0.0220619,-2.39198 ,-0.296638,-0.0141413,-2.52963
0.442951,-0.319696,0.541488,-0.0237969,0.282043,0.269152 ,-0.169874,0.456699,0.406333
0.322875,0.128424,0.798764,-0.00394278,-0.159224,2.50203 ,-0.141327,-0.288815,2.56186
0.101569,-0.657989,-0.734318,-0.036974,-0.648431,-3.11648 ,0.0272073,-0.738129,3.04472
0.155591,-0.443273,2.88024,-0.342501,0.495457,2.58843 ,-0.588484,0.820292,2.57928
